seq,year,month,ym,origin_ym,q,q_prev,q_prev2,calendar_p,global_p,component_crossed,bic_advantage_2,log_rv_1,log_rv_3,log_rv_12,log_range_var_1,jump_share_1,semivar_imbalance_1,p_global,p_calendar,p_calendar_calibrated,p_persistence,p_markov,p_seasonal_markov,p_logistic,p_cyclic,p_month_pool,p_multiscale,p_cyclic_multiscale,p_month_pool_multiscale,seasonal_strength,logistic_penalty,cyclic_penalty,month_pool_penalty,multiscale_penalty,cyclic_multiscale_penalty,month_pool_multiscale_penalty
153,2020,4,2020-04,2020-03,0.8947415378913184,0.00042953070633672193,0.6524673929318404,0.07965038746066996,0.48685274018155467,false,41.01231677122598,-4.625971921242206,-5.420534612702026,-6.2010189825592805,-4.363320655637899,0.21335155508429945,0.07918045621819346,0.48685274018155467,0.07965038746066996,0.21026649156597046,0.00042953070633672193,0.48193380220015336,0.3162990505680842,0.4183558501045369,0.22116780083586546,0.16306641951631506,0.5247753317674047,0.3033273153682133,0.24016448497447923,12.0,100.0,10.0,10.0,100.0,10.0,10.0
154,2020,5,2020-05,2020-04,0.477717148806594,0.8947415378913184,0.00042953070633672193,0.37471126660897786,0.49066478501996363,false,37.695955535553026,-5.74864372971603,-5.267502315840103,-6.0928658082926095,-5.702035786007693,0.21313691995312187,0.45183330372806124,0.49066478501996363,0.37471126660897786,0.4276007090353281,0.8947415378913184,0.4830958866568301,0.48169978306369077,0.4828008899030987,0.4497929671660643,0.4576440745552038,0.531212864896099,0.4910548594457231,0.49850012491347634,24.0,100.0,100.0,100.0,100.0,100.0,100.0
155,2020,6,2020-06,2020-05,0.8663544612977424,0.477717148806594,0.8947415378913184,0.7156795181647658,0.4905448994994695,false,36.74053870176897,-6.728666692754719,-5.3547213530294755,-6.073251664673594,-6.435226747840183,0.26490131768727915,0.15744134226194534,0.4905448994994695,0.7156795181647658,0.5736743474462117,0.477717148806594,0.4860086100599097,0.5226065343726531,0.4973032611323716,0.5958810984508328,0.542705716423308,0.5005169492959036,0.6204970574138674,0.558135163899626,24.0,100.0,10.0,100.0,100.0,10.0,100.0
156,2020,7,2020-07,2020-06,0.9999999982812964,0.8663544612977424,0.477717148806594,0.6408387863768135,0.49399269364440773,false,36.9391485590271,-6.530521246894903,-6.241384631080052,-6.068826987080745,-6.382824216921638,0.2077033931850725,0.029657480649137424,0.49399269364440773,0.6408387863768135,0.5432546187105051,0.8663544612977424,0.4866730586571427,0.5149915934235745,0.502320485369736,0.7188587948788984,0.5169640337036999,0.504242013362044,0.7517528114556224,0.6025082010923164,24.0,100.0,10.0,100.0,100.0,10.0,10.0
157,2020,8,2020-08,2020-07,0.008734897578776603,0.9999999982812964,0.8663544612977424,0.7340904993986819,0.49859276005019765,false,40.00334742909524,-6.439614342084383,-6.559120471082334,-6.0997854995519445,-6.199340510602575,0.2854334270661124,0.8026495604835447,0.49859276005019765,0.7340904993986819,0.594812555574805,0.999999,0.4938998883313875,0.5308100163179528,0.5045634672967924,0.6508106083208866,0.5542206793951128,0.47973693050009175,0.5398900904283755,0.5919206699076476,24.0,100.0,10.0,100.0,100.0,10.0,10.0
158,2020,9,2020-09,2020-08,0.30102797046614505,0.008734897578776603,0.9999999982812964,0.5038448979068115,0.4941796261540587,false,40.12325563647778,-4.904633491820557,-5.65809930228355,-5.9223185162688,-5.075544130646547,0.4666590212093254,0.4180912648576537,0.4941796261540587,0.5038448979068115,0.4833663702036025,0.008734897578776603,0.4941122199157391,0.493455184809476,0.47927395776097553,0.47535225470686454,0.49269287129546824,0.5259266156199646,0.5476707794124959,0.5369813126946507,24.0,100.0,100.0,100.0,100.0,10.0,100.0
159,2020,10,2020-10,2020-09,1.1941409448287023e-6,0.30102797046614505,0.008734897578776603,0.27175946245181487,0.4924550577997024,false,36.304892565711725,-6.490321092517918,-5.652401083953567,-5.933550668105334,-6.118849991636928,0.25036817412265266,0.5366737455483006,0.4924550577997024,0.27175946245181487,0.3822922370544125,0.30102797046614505,0.48909331901060116,0.448003873389785,0.46948448067107873,0.4462382814297625,0.43227397055604105,0.5552435861205673,0.4058643938881331,0.45346991433678724,24.0,100.0,100.0,100.0,10.0,10.0,100.0
160,2020,11,2020-11,2020-10,0.9572186162523333,1.1941409448287023e-6,0.30102797046614505,0.47666615175825466,0.48809705900626205,false,36.5806987594292,-6.2970845478436015,-5.6294278883701345,-5.903170675677224,-6.399157649655606,0.19622926124583198,0.175971085106259,0.48809705900626205,0.47666615175825466,0.4662273038950409,1.1941409448287023e-6,0.484828689403916,0.5121966057078815,0.4887785519886312,0.4285878039040746,0.48103637378553066,0.5150781811750269,0.5770799607880587,0.5159900184455947,24.0,100.0,10.0,100.0,100.0,10.0,100.0
161,2020,12,2020-12,2020-11,0.9990455303151535,0.9572186162523333,1.1941409448287023e-6,0.5418542889718794,0.49221216038561355,false,36.69040961114899,-5.537295294371292,-6.018919467621278,-5.811442475049051,-5.7851329913042076,0.5514815192948117,0.5571316678191569,0.49221216038561355,0.5418542889718794,0.49836800509169416,0.9572186162523333,0.4829276679694281,0.4653819237053276,0.4970666361817313,0.5237100521856627,0.501188716514685,0.6099292841370898,0.667178012060732,0.5335942332368938,24.0,100.0,100.0,100.0,10.0,10.0,100.0
162,2021,1,2021-01,2020-12,0.023820068673588664,0.9990455303151535,0.9572186162523333,0.7152860756170667,0.496619407080653,false,37.56584949249964,-6.407195490420901,-6.001047379529086,-5.779812658592876,-6.296578260350557,0.27688101768510764,0.5011278372067887,0.496619407080653,0.7152860756170667,0.5818225026167023,0.9990455303151535,0.49121708748918397,0.5101610304335744,0.5027118779393144,0.6626397065137398,0.5498833710699568,0.47256846141443265,0.6480567877208022,0.5558762343205105,24.0,100.0,10.0,100.0,10.0,10.0,100.0
163,2021,2,2021-02,2021-01,0.9932449589860605,0.023820068673588664,0.9990455303151535,0.6143829229635055,0.49254355071507483,false,37.339482785697555,-5.960780875729279,-5.906547100947321,-5.737923533469986,-5.905777460233939,0.4535954712117272,0.2796668211660686,0.49254355071507483,0.6143829229635055,0.5274224034809978,0.023820068673588664,0.493045886813448,0.5004569682260231,0.48523430271960233,0.4902935064186021,0.5206655967390983,0.49692055840351934,0.5168047326454906,0.5483423802429851,24.0,100.0,100.0,100.0,10.0,100.0,100.0
164,2021,3,2021-03,2021-02,9.431160829172884e-7,0.9932449589860605,0.023820068673588664,0.1588789054686787,0.4968230499310662,false,37.31757116436813,-6.0592451734974855,-6.124812146716497,-5.741863932607808,-6.165328428699749,0.2050758326797784,0.5742717263142505,0.4968230499310662,0.1588789054686787,0.3222392218555567,0.9932449589860605,0.48344362966051807,0.4205825435688385,0.4585265101957674,0.43791267246017346,0.4047973806199492,0.5108722756636478,0.3336547917561932,0.41966971194231334,24.0,100.0,100.0,100.0,100.0,10.0,100.0
165,2021,4,2021-04,2021-03,0.9809489724918313,9.431160829172884e-7,0.9932449589860605,0.16115950250373481,0.4926126930936511,false,38.70109957891327,-6.361677646268347,-6.1131758382666845,-5.976979381084245,-6.103645146327094,0.21342980925012925,0.10305210014964883,0.4926126930936511,0.16115950250373481,0.3120167591080326,1e-6,0.5014523942048424,0.4113510948510467,0.45490711685332313,0.24453932423447036,0.40173553667866474,0.5107546900232934,0.3229898701887426,0.2905435274070349,24.0,100.0,10.0,100.0,100.0,10.0,10.0
166,2021,5,2021-05,2021-04,0.9999999382733017,0.9809489724918313,9.431160829172884e-7,0.38501185482873945,0.49671635930708113,false,39.36388513972588,-6.867083228653107,-6.376315203533363,-6.0500783400928375,-6.746698341055557,0.2266518409511752,0.5727560677066548,0.49671635930708113,0.38501185482873945,0.44313486782191785,0.9809489724918313,0.47578539100546324,0.4775683972283638,0.48201110564398253,0.46436297661655385,0.4634300204987753,0.49451049653722035,0.4478816985738934,0.4464586235455868,24.0,100.0,100.0,100.0,10.0,100.0,100.0
167,2021,6,2021-06,2021-05,0.9998211999474832,0.9999999382733017,0.9809489724918313,0.7307470124780635,0.5009103891317996,false,40.5674642642208,-6.751347569187359,-6.635877131471605,-6.051026893061998,-6.6206491107727095,0.20648738053293234,0.6295005595921254,0.5009103891317996,0.7307470124780635,0.5854507720058677,0.999999,0.48377004835963766,0.5124591188359838,0.4953484402686971,0.5374948684941949,0.5592838454142509,0.45980690298380966,0.4958437634135999,0.5184969554787853,24.0,100.0,100.0,100.0,100.0,100.0,100.0
168,2021,7,2021-07,2021-06,0.28713982541973454,0.9998211999474832,0.9999999382733017,0.6734898056408574,0.5050336189732516,false,42.11826449916123,-6.110219373098641,-6.517770019946968,-6.024431297332901,-6.149418984971367,0.3025751093467816,0.6924022083389391,0.5050336189732516,0.6734898056408574,0.5665185525664762,0.9998211999474832,0.49228752967274786,0.5368523372524543,0.5041925255210629,0.7213581210826406,0.5386812511720989,0.4877610853485558,0.6508491101069437,0.5252221961742154,24.0,100.0,10.0,100.0,100.0,10.0,100.0
169,2021,8,2021-08,2021-07,1.2754596558997944e-7,0.28713982541973454,0.9998211999474832,0.6681490810514178,0.5032476042719933,false,39.46535634719794,-7.4882935353076,-6.632914388205618,-6.060825467405798,-6.9833425776173135,0.23861648537360078,0.3328874148412638,0.5032476042719933,0.6681490810514178,0.5606628127017017,0.28713982541973454,0.5036356645101601,0.5424215058032013,0.5057632057007249,0.5312243021171306,0.5447770048223991,0.4243389422236273,0.5854686669505683,0.5258563785443118,24.0,100.0,100.0,100.0,10.0,10.0,100.0
170,2021,9,2021-09,2021-08,0.9442970614631868,1.2754596558997944e-7,0.28713982541973454,0.4854069954122055,0.49915616137178165,false,41.934546065865675,-6.307256494139928,-6.479726937459617,-6.283575738097623,-6.1527019762963056,0.2806401489821166,0.09939104351339555,0.49915616137178165,0.4854069954122055,0.484251467981011,1e-6,0.5036043338367676,0.4947738918523592,0.505708456910094,0.46936365027874466,0.49212984723906883,0.5806574607224106,0.5575723225689984,0.5184741070333567,24.0,100.0,100.0,100.0,10.0,10.0,100.0
171,2021,10,2021-10,2021-09,0.5740123389910955,0.9442970614631868,1.2754596558997944e-7,0.24705416533264488,0.5027460073402608,false,41.05076002061503,-6.355334204137392,-6.590495135489656,-6.273829308430313,-6.403594088819204,0.3011143250831607,0.36522876700398915,0.5027460073402608,0.24705416533264488,0.39343835720895104,0.9442970614631868,0.48802458907793583,0.4509284745776019,0.4797326009648253,0.4580079557564927,0.4298602570829379,0.5606750862752075,0.3653255194332778,0.43383197971247645,24.0,100.0,100.0,100.0,10.0,10.0,100.0
172,2021,11,2021-11,2021-10,5.005758299490275e-9,0.5740123389910955,0.9442970614631868,0.5203527394395345,0.5033161379934674,false,41.11911808608818,-6.906913712001539,-6.488754584836117,-6.311709581622158,-6.729531247580419,0.33688504996282376,0.09657792743022568,0.5033161379934674,0.5203527394395345,0.502441463147999,0.5740123389910955,0.4976938002628701,0.49189437577883305,0.49366141745311637,0.49117841132384304,0.5050199303701168,0.5011464312105955,0.4229170813741947,0.499494392119005,24.0,100.0,100.0,100.0,10.0,10.0,100.0
173,2021,12,2021-12,2021-11,0.9863656764049477,5.005758299490275e-9,0.5740123389910955,0.5834171290939951,0.49932156550943796,false,42.21720490589996,-6.497117523542452,-6.560372439307603,-6.429982347667185,-6.367255727384411,0.34226391297461095,0.13730311332902487,0.49932156550943796,0.5834171290939951,0.5210170358814828,1e-6,0.5072806735947679,0.5436319313192447,0.512668240207686,0.5292002634259375,0.5195042972914312,0.5494953601559859,0.6909474616986743,0.536359980573131,24.0,100.0,100.0,100.0,10.0,10.0,100.0
174,2022,1,2022-01,2021-12,2.0651442406280282e-6,0.9863656764049477,5.005758299490275e-9,0.6524255295312961,0.5031565585086152,false,42.454480771622,-7.305944533792579,-6.849437341094685,-6.48185364654171,-7.104339818763026,0.22603243797014352,0.40042231912016274,0.5031565585086152,0.6524255295312961,0.5514912681338907,0.9863656764049477,0.4840077959786379,0.4888977296607782,0.5148340987525271,0.5450769295850817,0.5417584186545562,0.4919510339530375,0.6152605295455854,0.5146710705805666,24.0,100.0,100.0,100.0,10.0,10.0,100.0
175,2022,2,2022-02,2022-01,0.9999933446291859,2.0651442406280282e-6,0.9863656764049477,0.6488249262382833,0.49922566402920604,false,43.59174887623249,-6.684387488672077,-6.773925585348464,-6.5568622731885435,-6.895999020584908,0.1926929800382212,0.26732409793422635,0.49922566402920604,0.6488249262382833,0.5439524966655087,2.0651442406280282e-6,0.5147047317954457,0.5364420712668629,0.5173194105844987,0.4937602761461302,0.5380016513090894,0.4431515764009636,0.48925038000721643,0.5322161469412762,24.0,100.0,100.0,100.0,10.0,100.0,100.0
176,2022,3,2022-03,2022-02,3.3158163817294124e-6,0.9999933446291859,2.0651442406280282e-6,0.14443545434571542,0.503107584033857,false,44.9923046617057,-6.806405263894389,-6.898306995702515,-6.631733138590832,-6.131066290041326,0.27884109890207426,0.6514819527407352,0.503107584033857,0.14443545434571542,0.34015049586920615,0.9999933446291859,0.47617575259611805,0.40116833867080137,0.4439614739512201,0.4470728377090812,0.4000549353891371,0.46285650601116624,0.21663418092411835,0.1347230715785158,24.0,100.0,100.0,100.0,100.0,10.0,10.0
177,2022,4,2022-04,2022-03,1.1749994457964547e-7,3.3158163817294124e-6,0.9999933446291859,0.23568581795719812,0.49923755120141494,false,45.96335628196573,-5.519970978028191,-6.155881990645934,-6.497080386119327,-5.590102662717241,0.20301856480316474,0.037345820613116074,0.49923755120141494,0.23568581795719812,0.3805907125102644,3.3158163817294124e-6,0.5222168745546162,0.4438004577715206,0.4492320979656335,0.42745913128117435,0.4219644974031625,0.5719544066754814,0.398038195471933,0.3771417313635154,24.0,10.0,100.0,100.0,10.0,10.0,10.0
178,2022,5,2022-05,2022-04,0.0000705848759999234,1.1749994457964547e-7,3.3158163817294124e-6,0.4409198624146088,0.49542657842506777,false,47.62228961287292,-6.8581999101411935,-6.187733819133669,-6.496566907096609,-6.6780641361526225,0.28141941955507394,0.5495193760252782,0.49542657842506777,0.4409198624146088,0.46386431530950634,1e-6,0.5142563414450843,0.47381506855695116,0.5078461084950827,0.4673162859889197,0.47674434372381574,0.5005867292158566,0.48775568495656746,0.5005443552051497,24.0,100.0,100.0,100.0,100.0,10.0,10.0
179,2022,6,2022-06,2022-05,0.5572993292810783,0.0000705848759999234,1.1749994457964547e-7,0.7552083022480108,0.4916738815042416,false,47.77955090763135,-6.45834542085338,-6.11564476533058,-6.474815621020327,-6.2881392607212465,0.20391975159732814,0.42633321677329733,0.4916738815042416,0.7552083022480108,0.597003206353756,0.0000705848759999234,0.5065330816354804,0.5584813132029589,0.527906034232577,0.5268765738378257,0.5636079690079606,0.497890271553404,0.6802932849248254,0.5758420462154337,24.0,100.0,100.0,100.0,100.0,10.0,100.0
180,2022,7,2022-07,2022-06,0.0007523296679217987,0.5572993292810783,0.0000705848759999234,0.6412939739557638,0.49216730592361624,false,48.7293896876663,-6.283260551735821,-6.505519172642335,-6.494066484509759,-6.33983097450919,0.4265420933945028,0.2332650612169644,0.49216730592361624,0.6412939739557638,0.5422182206095167,0.5572993292810783,0.4858908605691604,0.5107685075898005,0.503178711312238,0.5556729878641646,0.5224169214358659,0.5012840702258357,0.7476210887601829,0.5350163826180967,24.0,100.0,100.0,100.0,100.0,10.0,100.0
181,2022,8,2022-08,2022-07,0.7112949556999228,0.0007523296679217987,0.5572993292810783,0.6124700015926302,0.4885000299814096,false,49.1892316230884,-6.407881294516014,-6.380426057220481,-6.435797667913985,-6.346032247502447,0.3393649091595049,0.37792297886287723,0.4885000299814096,0.6124700015926302,0.5245584417593877,0.0007523296679217987,0.5039615880951442,0.5363733616003911,0.5005555925526748,0.5169803808905197,0.5208811854318369,0.4886665568672009,0.5267636123193471,0.5311488119167382,24.0,100.0,100.0,100.0,100.0,100.0,100.0
182,2022,9,2022-09,2022-08,0.9155242754755656,0.7112949556999228,0.0007523296679217987,0.5236478342497872,0.49015036276450963,false,47.83645159202263,-6.827826343493391,-6.480523062987728,-6.475013618074966,-6.736156108020536,0.1906332111177645,0.2479772341211842,0.49015036276450963,0.5236478342497872,0.4902834572035038,0.7112949556999228,0.4770819180406479,0.48610022299549593,0.487832334815272,0.46762917207424026,0.49653739265959157,0.48033421047241515,0.43950061389326894,0.5039731671465956,24.0,100.0,100.0,100.0,100.0,10.0,10.0
183,2022,10,2022-10,2022-09,0.7459151716053222,0.9155242754755656,0.7112949556999228,0.27430067980418243,0.49327811212267925,false,48.8899637241841,-6.315047656115848,-6.493307709615881,-6.471159763892891,-6.179849382042582,0.2112803178856243,0.2809277813767195,0.49327811212267925,0.27430067980418243,0.38942629821816566,0.9155242754755656,0.47303904235356675,0.4418873538256626,0.45974665447001306,0.4527628414421342,0.4266084875538651,0.47449570985839695,0.3355510979104883,0.27733804618129704,24.0,100.0,100.0,100.0,10.0,10.0,10.0
184,2022,11,2022-11,2022-10,0.016545769665204723,0.7459151716053222,0.9155242754755656,0.47699001157005316,0.49512217825028976,false,50.11531678587494,-6.13337100005202,-6.384735170942318,-6.410137769675738,-6.174539029036828,0.24800725570289603,0.09629053206645335,0.49512217825028976,0.47699001157005316,0.4782955266610215,0.7459151716053222,0.48250797634604337,0.4566702995548963,0.4829753980054985,0.4848809376605018,0.4867612492529099,0.5008152757672752,0.44700758440356364,0.4940375195703683,24.0,100.0,100.0,100.0,100.0,10.0,100.0
185,2022,12,2022-12,2022-11,0.6073159849658322,0.016545769665204723,0.7459151716053222,0.6169961747032412,0.49165423326054275,false,44.7732715567372,-5.8515697251488765,-6.081605519040304,-6.343143535469866,-6.1489107759420865,0.33467371183486594,0.7940405442079546,0.49165423326054275,0.6169961747032412,0.529541924388152,0.016545769665204723,0.506545265395129,0.5569367347848808,0.4973232092470926,0.5222142989138144,0.5253979453216039,0.4832920101717654,0.5669136064428247,0.57761485556459,24.0,100.0,100.0,100.0,100.0,10.0,10.0
186,2023,1,2023-01,2022-12,0.998926241476182,0.6073159849658322,0.016545769665204723,0.5980569074990414,0.4924863321936743,false,44.41697806934235,-6.218904867074698,-6.055318785168378,-6.28248250840228,-6.5353157797463135,0.145379486709553,0.1576534474910178,0.4924863321936743,0.5980569074990414,0.5225815845298135,0.6073159849658322,0.48426017034380153,0.5018425021537019,0.49890449990136476,0.5336853425435644,0.5206051405663096,0.5053952535167826,0.7081507533698012,0.6489438893854376,24.0,100.0,100.0,100.0,100.0,10.0,10.0
187,2023,2,2023-02,2023-01,0.9994524432123527,0.998926241476182,0.6073159849658322,0.6780889611041919,0.4961037601171208,false,45.792601539254974,-6.670529186449755,-6.192433342106149,-6.281704780747587,-6.556690252376121,0.2522736856351018,0.5944417056152506,0.4961037601171208,0.6780889611041919,0.5605130984178233,0.998926241476182,0.4732480344249457,0.5114911220696823,0.49936505692804056,0.4971885236098242,0.5471683652931343,0.450221739351636,0.4677559775228091,0.608209656491276,24.0,100.0,100.0,100.0,10.0,10.0,10.0
188,2023,3,2023-03,2023-02,0.9792216463558787,0.9994524432123527,0.998926241476182,0.1323994428016043,0.499673608933399,false,46.33979682260883,-6.529566178616361,-6.4548148299266055,-6.266099221822165,-6.521825289337846,0.42370625748502927,0.7399156176946333,0.499673608933399,0.1323994428016043,0.3106486654954136,0.9994524432123527,0.480738484207567,0.39197209844572056,0.4330721455779929,0.4435359278107539,0.3884724314382885,0.47126925499172545,0.23565728783785853,0.14359510710880088,24.0,100.0,100.0,100.0,100.0,10.0,10.0
189,2023,4,2023-04,2023-03,0.00112409972112408,0.9792216463558787,0.9994524432123527,0.21604534291909364,0.5030507077884869,false,46.7139084669908,-5.512659455149494,-6.094941226142793,-6.264810453839422,-5.914048604927977,0.30568401377009435,0.49419141522476456,0.5030507077884869,0.21604534291909364,0.3831011720778049,0.9792216463558787,0.48823304671772355,0.46644156491528066,0.4618135760654881,0.42807271569867344,0.4149060623762783,0.510113186629352,0.43669499225029285,0.423710801589996,24.0,100.0,100.0,100.0,100.0,100.0,100.0
190,2023,5,2023-05,2023-04,0.8734067743278249,0.00112409972112408,0.9792216463558787,0.40418242261972476,0.4995407315082956,false,47.188188355325906,-6.644450177088571,-6.0900004277848865,-6.253898849533533,-6.398783590266627,0.2512188622313795,0.06278934939707122,0.4995407315082956,0.40418242261972476,0.45689079498438484,0.00112409972112408,0.5111174600772272,0.45720555479838554,0.45098523785867195,0.45972351585270144,0.46814131401528297,0.5072613196682414,0.3883791524647853,0.3975572410158879,24.0,10.0,100.0,100.0,100.0,10.0,10.0
191,2023,6,2023-06,2023-05,0.8819968288866197,0.8734067743278249,0.00112409972112408,0.7387158878340997,0.50213702347232,false,48.578993464840096,-6.4643261785611354,-6.075625350997396,-6.25430396129585,-6.34640993584261,0.18430541258216043,0.11782479736952585,0.50213702347232,0.7387158878340997,0.5912589951899943,0.8734067743278249,0.48556209112786236,0.5322951602815874,0.5249778860027139,0.530663337650273,0.5709893457204678,0.5199870716053568,0.6444259205152559,0.7381900328724216,24.0,100.0,100.0,100.0,100.0,10.0,10.0
192,2023,7,2023-07,2023-06,0.7621711653242887,0.8819968288866197,0.8734067743278249,0.592021539779776,0.5047567462682808,false,46.494322699058785,-6.874980628180396,-6.647294859842938,-6.2911303103871665,-6.732872880464624,0.22270615002603883,0.22347588248737438,0.5047567462682808,0.592021539779776,0.533564665819471,0.8819968288866197,0.48957815367385726,0.5146053391840402,0.5048232546079364,0.56663361664687,0.5185633764452915,0.47696165828640114,0.6725325191252056,0.5185976477001762,24.0,100.0,100.0,100.0,10.0,10.0,10.0
193,2023,8,2023-08,2023-07,7.657478438024695e-6,0.7621711653242887,0.8819968288866197,0.620071921139345,0.5065198587275686,false,45.84758823878565,-7.16433867779257,-6.792925081757073,-6.331275206834678,-7.083072947599655,0.2511144713647438,0.2747567761379614,0.5065198587275686,0.620071921139345,0.5465550174558421,0.7621711653242887,0.4958935042536058,0.5169977632739094,0.5098117360498469,0.5404058054752807,0.538823053660275,0.4832409640106583,0.5890557080991274,0.5729762597068325,24.0,100.0,100.0,100.0,100.0,10.0,10.0
194,2023,9,2023-09,2023-08,0.5924591692786517,7.657478438024695e-6,0.7621711653242887,0.5537921758825395,0.5030741974945813,false,46.99736209634909,-7.6326932052183665,-7.177220836932216,-6.3597158769239766,-7.059817271328082,0.24605589838374547,0.11453668335082169,0.5030741974945813,0.5537921758825395,0.5162941251681674,7.657478438024695e-6,0.515518445354627,0.5249062020002156,0.5137359126940878,0.47824574514661444,0.5161753641022503,0.480789800663349,0.4435841423992087,0.5297784429913993,24.0,100.0,100.0,100.0,100.0,10.0,10.0
195,2023,10,2023-10,2023-09,0.9997443964899692,0.5924591692786517,7.657478438024695e-6,0.31057871763503936,0.5036781500066357,false,34.887967365180316,-7.42973548305775,-7.3904311069565765,-6.42005691536702,-7.388742944397649,0.31828267048287756,0.7060176916696976,0.5036781500066357,0.31057871763503936,0.4226845040494799,0.5924591692786517,0.49740908754230784,0.45966026305378455,0.48286420437809036,0.45716590854732203,0.44192362025099097,0.45432218044097805,0.2571233671558139,0.2352038704212824,24.0,100.0,100.0,100.0,100.0,10.0,10.0
196,2023,11,2023-11,2023-10,0.12694752433945858,0.9997443964899692,0.5924591692786517,0.4415712237312187,0.5070074536743091,false,35.7035789917652,-6.104698536416026,-6.809403270628205,-6.416833392677925,-6.49532034122855,0.5029920233397503,0.7595305603220504,0.5070074536743091,0.4415712237312187,0.47989265768595385,0.9997443964899692,0.4883100166785498,0.43098539811291825,0.48656448375348843,0.4944714456284605,0.48451236435689804,0.4782903445009346,0.46146460272560985,0.4551935845392719,24.0,100.0,100.0,100.0,100.0,100.0,100.0
197,2023,12,2023-12,2023-11,0.014840258697927745,0.12694752433945858,0.9997443964899692,0.6162515447234405,0.5044737208120769,false,33.953453950165226,-7.01200292869401,-6.690844224100094,-6.522975944515002,-6.997726788212509,0.19466409696316964,0.3137182953235324,0.5044737208120769,0.6162515447234405,0.5410176803556143,0.12694752433945858,0.5146972538679451,0.558159059186109,0.5041088308243904,0.537051249213427,0.5368792624429745,0.4077411763098759,0.5211446661141098,0.5106279897941655,24.0,100.0,100.0,100.0,10.0,10.0,10.0
198,2024,1,2024-01,2023-12,0.09117600860912785,0.014840258697927745,0.12694752433945858,0.6288930101126676,0.5012311151027116,false,34.66789189406654,-6.241884092487292,-6.3811465360452875,-6.525545085708536,-5.9686601793665455,0.2968570697355996,0.12491413390506685,0.5012311151027116,0.6288930101126676,0.541313847614237,0.014840258697927745,0.5128875545905099,0.5743609081681038,0.5135452278973749,0.5441539290607514,0.5386207145810726,0.5272099528157531,0.6886751597463129,0.6673076331100624,24.0,100.0,100.0,100.0,10.0,10.0,10.0
199,2024,2,2024-02,2024-01,2.517173075681e-6,0.09117600860912785,0.014840258697927745,0.7028092289586657,0.49853338413893805,false,34.55439835696393,-7.1459606185421665,-6.715695661189539,-6.553200246763447,-6.808809256129868,0.2120389848018026,0.31329356521417456,0.49853338413893805,0.7028092289586657,0.5658766897316829,0.09117600860912785,0.5055613245233965,0.5458370224771779,0.5173003253773032,0.5003385777370806,0.5598765045476073,0.48091658791581093,0.4883169179388772,0.5460776687488007,24.0,100.0,100.0,100.0,100.0,100.0,100.0
200,2024,3,2024-03,2024-02,0.9998002311083551,2.517173075681e-6,0.09117600860912785,0.19753961230577927,0.49527501245942257,false,35.07053755943548,-7.529163865010851,-6.82114545537342,-6.608632490129654,-7.120318364737246,0.3338495528529132,0.19452721874892853,0.49527501245942257,0.19753961230577927,0.375153870701068,2.517173075681e-6,0.5018396079294561,0.4484471712748505,0.4783385743521133,0.44003030868171494,0.39976973373909136,0.4882252338921682,0.41047702323244184,0.39861076902686954,24.0,100.0,100.0,100.0,100.0,10.0,100.0
201,2024,4,2024-04,2024-03,0.001625994701530507,0.9998002311083551,2.517173075681e-6,0.19951293959617292,0.4985511502428572,false,32.82937619731422,-6.410566098423977,-6.918034055625264,-6.768512683835303,-6.406887456569291,0.2199369489145124,0.7240473400728401,0.4985511502428572,0.19951293959617292,0.3901560648936296,0.9998002311083551,0.4821222442354061,0.4446647590538843,0.46068218043489173,0.4306530919193069,0.4023689568624717,0.4041117635843858,0.3890748411374774,0.36049548872549136,24.0,100.0,100.0,100.0,10.0,100.0,100.0
202,2024,5,2024-05,2024-04,0.04272618934007029,0.001625994701530507,0.9998002311083551,0.44027660352034775,0.49534518149742923,false,33.65626217871613,-5.851829781234656,-6.385808694840084,-6.66048866939804,-5.755152829865477,0.25803184731712125,0.07120329464058296,0.49534518149742923,0.44027660352034775,0.4709351857490213,0.001625994701530507,0.5081926157772773,0.46740989696184126,0.48567670640598626,0.46342664969367003,0.47531498199458305,0.44379564156039847,0.3558204376790967,0.48178091297554654,24.0,100.0,100.0,100.0,10.0,10.0,100.0
203,2024,6,2024-06,2024-05,0.000045729748312074315,0.04272618934007029,0.001625994701530507,0.7497374986842935,0.49244377770154873,false,33.74454165167003,-6.094422231888014,-6.093255030976723,-6.616104982934044,-6.223300808941424,0.20182869897558822,0.03276895482543281,0.49244377770154873,0.7497374986842935,0.574994048502139,0.04272618934007029,0.5012112243134375,0.5555316161796644,0.5172311460958271,0.5209449491360193,0.5715602884024941,0.5351465544657558,0.6085326409078357,0.5852968002813468,24.0,100.0,100.0,100.0,10.0,10.0,100.0
204,2024,7,2024-07,2024-06,0.41595014300718264,0.000045729748312074315,0.04272618934007029,0.604175084461527,0.4893074844024835,false,33.66649832107089,-5.885445136940875,-5.9382832881830865,-6.512906957453629,-6.292557168902908,0.4475296695192329,0.334498702560965,0.4893074844024835,0.604175084461527,0.5155769386293098,0.000045729748312074315,0.49630572317752253,0.49286160110491906,0.51032222247074,0.5475635051983205,0.5135697193027707,0.5156859740440826,0.5799806019533069,0.5480222155524382,24.0,100.0,100.0,100.0,100.0,100.0,100.0
